agg_level_pseo,inst_level,institution,degree_level,cip_level,cipcode,grad_cohort,grad_cohort_years,geo_level,geography,ind_level,industry,y1_p25_earnings,y1_p50_earnings,y1_p75_earnings,y1_grads_earn,y5_p25_earnings,y5_p50_earnings,y5_p75_earnings,y5_grads_earn,y10_p25_earnings,y10_p50_earnings,y10_p75_earnings,y10_grads_earn,y1_ipeds_count,y5_ipeds_count,y10_ipeds_count,status_y1_earnings,status_y1_grads_earn,status_y5_earnings,status_y5_grads_earn,status_y10_earnings,status_y10_grads_earn,status_y1_ipeds_count,status_y5_ipeds_count,status_y10_ipeds_count
46,I,00105200,05,2,51,2010,3,N,00,A,00,46782.0,55413.0,66748.0,1004.0,54606.0,70033.0,95516.0,981.0,70145.0,94286.0,124064.0,917.0,1315.0,1315.0,1315.0,1,1,1,1,1,1,1,1,1
46,I,00105200,05,2,11,2013,3,N,00,A,00,49171.0,65410.0,77362.0,79.0,81133.0,93789.0,118020.0,87.0,,,,,82.0,82.0,,1,1,1,1,-1,-1,1,1,3
46,I,00105200,05,2,13,2013,3,N,00,A,00,25383.0,33267.0,44060.0,513.0,44439.0,52986.0,59221.0,591.0,,,,,745.0,745.0,,1,1,1,1,-1,-1,1,1,3
46,I,00105200,05,2,51,2013,3,N,00,A,00,46336.0,55540.0,65549.0,1221.0,57113.0,72725.0,93781.0,1196.0,,,,,1321.0,1321.0,,1,1,1,1,-1,-1,1,1,3
46,I,00105200,05,2,11,2016,3,N,00,A,00,51657.0,64930.0,81043.0,88.0,85195.0,104958.0,122926.0,87.0,,,,,101.0,101.0,,1,1,1,1,-1,-1,1,1,3
46,I,00105200,05,2,13,2016,3,N,00,A,00,25846.0,36771.0,46176.0,442.0,46259.0,53871.0,64644.0,500.0,,,,,646.0,646.0,,1,1,1,1,-1,-1,1,1,3
46,I,00105200,05,2,51,2016,3,N,00,A,00,42338.0,55083.0,65859.0,1428.0,53848.0,74345.0,95579.0,1418.0,,,,,1668.0,1668.0,,1,1,1,1,-1,-1,1,1,3
46,I,00105200,05,2,11,2019,3,N,00,A,00,44978.0,66779.0,80918.0,136.0,,,,,,,,,183.0,,,1,1,-1,-1,-1,-1,1,3,3
46,I,00105200,05,2,13,2019,3,N,00,A,00,24661.0,34231.0,45959.0,369.0,,,,,,,,,558.0,,,1,1,-1,-1,-1,-1,1,3,3
46,I,00105200,05,2,51,2019,3,N,00,A,00,44034.0,63617.0,77776.0,1611.0,,,,,,,,,1839.0,,,1,1,-1,-1,-1,-1,1,3,3
